Date,open,high,low,close,volume,dividends,stock_splits
2026-08-05 00:00:00-04:00,4130.0,4262.2001953125,4129.5,4245.7998046875,1349,0.0,0.0
2026-08-06 00:00:00-04:00,4297.0,4297.0,4228.0,4242.0,3101,0.0,0.0
2026-08-07 00:00:00-04:00,4277.0,4371.5,4274.0,4340.7001953125,3101,0.0,0.0
2026-08-10 00:00:00-04:00,4400.0,4453.7998046875,4373.89990234375,4447.60009765625,114692,0.0,0.0
