Date,open,high,low,close,volume,dividends,stock_splits
2026-08-04 00:00:00-04:00,480.8999938964844,499.44000244140625,479.1700134277344,492.80999755859375,50455500,0.0,0.0
2026-08-05 00:00:00-04:00,496.3599853515625,498.239990234375,485.67999267578125,487.4599914550781,33388900,0.0,0.0
2026-08-06 00:00:00-04:00,488.54998779296875,501.55999755859375,488.5199890136719,499.8599853515625,36441500,0.0,0.0
2026-08-07 00:00:00-04:00,499.2099914550781,505.17999267578125,498.7300109863281,499.989990234375,28818000,0.0,0.0
2026-08-10 00:00:00-04:00,503.44000244140625,513.7260131835938,502.5,506.05999755859375,28731159,0.0,0.0
