Date,open,high,low,close,volume,dividends,stock_splits
2026-08-05 00:00:00-04:00,62.45000076293945,62.45000076293945,62.0989990234375,62.0989990234375,6,0.0,0.0
2026-08-06 00:00:00-04:00,61.90999984741211,61.90999984741211,61.43899917602539,61.43899917602539,8,0.0,0.0
2026-08-07 00:00:00-04:00,63.619998931884766,65.05000305175781,63.332000732421875,63.332000732421875,8,0.0,0.0
2026-08-10 00:00:00-04:00,63.79999923706055,66.25,63.19499969482422,65.91999816894531,41278,0.0,0.0
