Date,open,high,low,close,volume,dividends,stock_splits
2026-08-04 00:00:00+01:00,16.51799964904785,16.52968978881836,16.3700008392334,16.523000717163086,0,0.0,0.0
2026-08-05 00:00:00+01:00,16.38520050048828,16.419599533081055,16.29228973388672,16.382699966430664,0,0.0,0.0
2026-08-06 00:00:00+01:00,16.308700561523438,16.373790740966797,16.288700103759766,16.304800033569336,0,0.0,0.0
2026-08-07 00:00:00+01:00,16.346519470214844,16.369400024414062,16.093000411987305,16.341899871826172,0,0.0,0.0
2026-08-10 00:00:00+01:00,16.127199172973633,16.20949935913086,16.127199172973633,16.20039939880371,0,0.0,0.0
