Date,Close,SMA_10,SMA_50,signal,position,returns,strategy_returns,cum_returns,cum_strategy_returns
2026-05-19,298.7123718261719,294.6529602050781,267.33987396240235,1,0.0,0.0037939903054091673,0.0037939903054091673,1.1514754643743044,1.0037939903054092
2026-05-20,301.98956298828125,296.1521301269531,268.1723580932617,1,0.0,0.010971059357449242,0.010971059357449242,1.1641083700426014,1.0148066737557007
2026-05-21,304.7271728515625,297.9320495605469,269.0599935913086,1,0.0,0.00906524661379593,0.00906524661379593,1.1746612995022216,1.024006146518622
2026-05-22,308.55389404296875,299.5076904296876,270.1249835205079,1,0.0,0.012557860054279724,0.012557860054279724,1.189412531712549,1.0368654724013253
2026-05-26,308.0643005371094,301.0713409423828,271.2927807617188,1,0.0,-0.001586735786880733,-0.001586735786880733,1.1875252482831162,1.0352202408500852
2026-05-27,310.5821533203125,302.6749603271484,272.45703094482417,1,0.0,0.008173140408717527,0.008173140408717527,1.1972310588762314,1.0436812412324994
2026-05-28,312.24072265625,304.0377868652344,273.6263031005859,1,0.0,0.00534019523725493,0.00534019523725493,1.203624506474736,1.0492547028261414
2026-05-29,311.7911071777344,305.4215942382813,274.8722299194336,1,0.0,-0.0014399642515899869,-0.0014399642515899869,1.2018913302130747,1.047743813563259
2026-06-01,306.0460510253906,306.02906799316406,276.0228204345703,1,0.0,-0.01842597822736758,-0.01842597822736758,1.1797453067309067,1.0284381088666834
2026-06-02,314.92840576171875,307.76357421875,277.3704238891602,1,0.0,0.029022935295418106,0.029022935295418106,1.213984978433231,1.0582864015556632
2026-06-03,309.9926452636719,308.8916015625,278.5494366455078,1,0.0,-0.01567264307615801,-0.01567264307615801,1.1949586251664297,1.0417002565117297
2026-06-04,310.9618225097656,309.7888275146484,279.74483856201164,1,0.0,0.00312645238815068,0.00312645238815068,1.1986946064138226,1.044957082766438
2026-06-05,307.0751647949219,310.0236267089844,280.8429421997069,1,0.0,-0.012498826008526143,-0.012498826008526143,1.1837123310908975,1.0318963460025632
2026-06-08,301.2801818847656,309.2962554931641,281.8197555541992,1,0.0,-0.018871545388655542,-0.018871545388655542,1.1613738501076043,1.0124228672725881
2026-06-09,290.29962158203125,307.5197875976563,282.6586120605469,1,0.0,-0.036446341189923515,-0.036446341189923515,1.1190460225175274,0.9755237580234907
2026-06-10,291.3287353515625,305.5944458007813,283.5613735961914,1,0.0,0.0035450055495178656,0.0035450055495178656,1.123013046877518,0.9789819951593705
2026-06-11,295.375244140625,303.90789794921875,284.40212036132806,1,0.0,0.01388983748609407,0.01388983748609407,1.13861151559341,0.9925798959739462
2026-06-12,290.879150390625,301.81670227050785,285.11621063232417,1,0.0,-0.015221633631081977,-0.015221633631081977,1.121279988254916,0.9774712084478534
2026-06-15,296.1645812988281,300.82855529785155,285.93022003173826,1,0.0,0.018170538868479413,0.018170538868479413,1.1416542498639501,0.9952323870337747
2026-06-16,298.9821472167969,299.2339294433594,286.7418856811523,1,0.0,0.009513514092780229,0.009513514092780229,1.1525153936591133,1.0047005443734118
2026-06-17,295.6949768066406,297.8041625976563,287.5948168945312,1,0.0,-0.010994537435617069,-0.010994537435617069,1.1398440200184032,0.9936543266267135
2026-06-18,297.7532043457031,296.48330078125,288.3811047363281,1,0.0,0.006960644246616354,0.006960644246616354,1.1477780687383843,1.0005708008984733
2026-06-22,296.75408935546875,295.4511932373047,289.11566711425775,1,0.0,-0.003355513813629196,-0.003355513813629196,1.143926683573752,0.9972133717545444
2026-06-23,294.04638671875,294.7278137207031,289.79627502441406,1,0.0,-0.009124398732296202,-0.009124398732296202,1.133489040392312,0.9881143993294784
2026-06-24,292.8274230957031,294.9805938720703,290.4780578613281,1,0.0,-0.004145480706800209,-0.004145480706800209,1.1287901834439962,0.9840181901509466
2026-06-25,274.91290283203125,293.3390106201172,290.80893737792974,1,0.0,-0.06117774105404383,-0.06117774105404383,1.0597333498969128,0.9238181801214231
2026-06-26,283.53546142578125,292.15503234863286,291.1605389404297,1,0.0,0.03136469225316163,0.03136469225316163,1.0929715602868415,0.9527934530388074
2026-06-29,281.4972229003906,291.2168395996094,291.5318676757813,0,-1.0,-0.007188654692930396,-0.007188654692930396,1.0851145651507461,0.9459441499112266
2026-06-30,289.11065673828125,290.51144714355473,291.91910827636724,0,0.0,0.027046212958856453,0.0,1.1144628047645702,0.9459441499112266
2026-07-01,294.1263427734375,290.02586669921874,292.35036376953127,0,0.0,0.017348672275670385,0.0,1.1337972547278552,0.9459441499112266
2026-07-02,308.3640441894531,291.29277343750005,293.2037274169922,0,0.0,0.04840675364798175,0.0,1.1886806991242245,0.9459441499112266
2026-07-06,312.3905944824219,292.7565124511719,293.99787109375,0,0.0,0.01305778143996239,0.0,1.2042022318952903,0.9459441499112266
2026-07-07,310.3923034667969,294.12033386230473,294.7468591308593,0,0.0,-0.006396770744445224,-0.0,1.1964992262879068,0.9459441499112266
2026-07-08,313.1199645996094,296.02769165039064,295.5977160644531,1,1.0,0.008787785980344909,0.0,1.2070138054141732,0.9459441499112266
2026-07-09,315.947509765625,298.33970031738284,296.57400085449217,1,0.0,0.00903022957872146,0.00903022957872146,1.2179134171817494,0.9544862427535734
2026-07-10,315.0483093261719,302.35324096679693,297.47041198730466,1,0.0,-0.002846043762522954,-0.002846043762522954,1.2144471822974863,0.9517697331359707
2026-07-13,317.0365600585937,305.70335083007814,298.41736877441406,1,0.0,0.006310939222858636,0.006310939222858636,1.2221114846543377,0.9577762940759482
2026-07-14,314.58868408203125,309.01249694824213,299.29180969238286,1,0.0,-0.007721115748007268,-0.007721115748007268,1.2126754204243526,0.9503811924486903
2026-07-15,327.2178039550781,312.8232116699219,300.24334594726565,1,0.0,0.04014486379221993,0.04014486379221993,1.2613581100014613,0.9885341159702306
2026-07-16,332.97283935546875,316.707861328125,301.3760662841797,1,0.0,0.017587781993612772,0.017587781993612772,1.2835426014560425,1.0059202384951638
2026-07-17,333.452392578125,319.2166961669922,302.37163879394524,1,0.0,0.0014402172368908062,0.0014402172368908062,1.285391181634943,1.0073689821615819
2026-07-20,326.3085632324219,320.60849304199223,303.15785278320305,1,0.0,-0.02142383591993391,-0.02142383591993391,1.2578531718666661,0.9857872743769214
2026-07-21,327.45758056640625,322.3150207519532,303.96844482421875,1,0.0,0.0035212601306020552,0.0035212601306020552,1.2622824000909116,0.9892584878034397
2026-07-22,325.60919189453125,323.5639434814453,304.6246789550781,1,0.0,-0.005644666001250687,-0.005644666001250687,1.2551572375431415,0.9836744540508869
2026-07-23,321.3828430175781,324.10747680664065,305.2037799072266,1,0.0,-0.012979820539962161,-0.012979820539962161,1.2388655218503968,0.9709065361675612
2026-07-24,332.7330322265625,325.87594909667973,305.9675213623047,1,0.0,0.03531672413627751,0.03531672413627751,1.2826181937275327,1.0051957744674997
2026-07-27,336.61968994140625,327.834262084961,306.727666015625,1,0.0,0.011681009513348384,0.011681009513348384,1.2976004690504577,1.0169374758718321
2026-07-28,339.78692626953125,330.354086303711,307.56434387207025,1,0.0,0.009408945533389002,0.009408945533389002,1.3098095211878535,1.0265057851931723
2026-07-29,337.8985900878906,331.42216491699224,308.3228894042969,1,0.0,-0.005557412706758247,-0.005557412706758247,1.3025303691113712,1.0208010688989788
2026-07-30,333.1426696777344,331.4391479492188,309.0340759277344,1,0.0,-0.014074993355015719,-0.014074993355015719,1.2841972628214224,1.0064333006374326
2026-07-31,308.6438293457031,328.9582916259766,309.2327050781251,1,0.0,-0.07353858440208272,-0.07353858440208272,1.1897592140205056,0.9324216204134401
2026-08-03,303.1585693359375,326.64329223632814,309.25608520507814,1,0.0,-0.017772135672998512,-0.017772135672998512,1.168614651850733,0.9158504968710154
2026-08-04,309.1134033203125,324.8088745117188,309.34380981445315,1,0.0,0.019642637836096544,0.019642637836096544,1.191569326226993,0.9338402164930618
2026-08-05,310.7320251464844,323.3211578369141,309.38737243652344,1,0.0,0.005236336596166957,0.005236336596166957,1.1978087842967855,0.9387301181936569
2026-08-06,312.14080810546875,322.39695434570314,309.46890258789057,1,0.0,0.004533755277783991,0.004533755277783991,1.203239356194367,0.9429860908214323
2026-08-07,313.0599975585937,320.4296508789063,309.5184594726562,1,0.0,0.0029447910342257355,0.0029447910342257355,1.2067826446625158,0.9457629878070828
2026-08-10,308.260009765625,317.59368286132815,309.4388452148437,1,0.0,-0.0153324852437281,-0.0153324852437281,1.1882796675708407,0.9312620907524665
2026-08-11,304.9100036621094,314.1059906005859,309.3012231445313,1,0.0,-0.010867469011185404,-0.010867469011185404,1.1753660751068928,0.9211416288399223
2026-08-12,302.25,310.5411315917969,309.2253021240235,1,0.0,-0.008723897642456846,-0.008723897642456846,1.165112301775244,0.9131056835557169
2026-08-13,305.260009765625,307.752865600586,309.0319342041016,0,-1.0,0.009958675816790663,0.009958675816790663,1.1767152774787786,0.9221990070447172
2026-08-14,305.92999267578125,307.4814819335938,308.9506811523437,0,0.0,0.002194794236790587,0.0,1.1792979253881324,0.9221990070447172
2026-08-17,305.5899963378906,307.72462463378906,308.84324462890623,0,0.0,-0.0011113534012042736,-0.0,1.177987308627719,0.9221990070447172
2026-08-18,310.0299987792969,307.8162841796876,308.90234130859375,0,0.0,0.014529279409058127,0.0,1.1951026153750957,0.9221990070447172
2026-08-19,316.8299865722656,308.42608032226565,309.2133374023437,0,0.0,0.021933322000267097,0.0,1.221315185861479,0.9221990070447172
2026-08-20,311.29998779296875,308.34199829101567,309.6333447265625,0,0.0,-0.017454152112068244,-0.0,1.199998164830674,0.9221990070447172
2026-08-21,309.3500061035156,307.9709991455078,309.99377014160154,0,0.0,-0.006263995393247401,-0.0,1.1924813818542692,0.9221990070447172
2026-08-24,310.3399963378906,308.1789978027344,310.2930651855469,0,0.0,0.0032002269754076718,0.0,1.1962975929401507,0.9221990070447172
2026-08-25,309.8999938964844,308.67799682617186,310.67348205566407,0,0.0,-0.0014178077160482694,-0.0,1.19460147298219,0.9221990070447172
2026-08-26,313.45001220703125,309.797998046875,311.0191906738281,0,0.0,0.011455367474878742,0.0,1.2082860718412325,0.9221990070447172
2026-08-27,314.5799865722656,310.72999572753906,311.3311474609376,0,0.0,0.003604958753321119,0.0,1.2126418932924325,0.9221990070447172
2026-08-28,319.70001220703125,312.10699768066405,311.8112481689453,1,1.0,0.01627575132974779,0.0,1.2323785511996947,0.9221990070447172
2026-08-31,316.8500061035156,313.2329986572266,312.1931842041016,1,0.0,-0.008914626195478559,-0.008914626195478559,1.221392357084424,0.9139779476190721
2026-09-01,325.1300048828125,314.74299926757817,312.7607025146484,1,0.0,0.02613223487390992,0.02613223487390992,1.2533100690329526,0.9378622340158279
2026-09-02,324.9599914550781,315.5559997558594,313.3789746093749,1,0.0,-0.000522909067699362,-0.000522909067699362,1.2526547018332164,0.9373718173494082
2026-09-03,328.2099914550781,317.24700012207035,314.0866259765624,1,0.0,0.010001231183714099,0.010001231183714099,1.2651827910996167,0.9467466895998179
2026-09-04,319.9700012207031,318.3089996337891,314.9877679443359,1,0.0,-0.025105848234065142,-0.025105848234065142,1.2334193039579189,0.9229778108946213
2026-09-08,316.2200012207031,318.89700012207027,315.6414587402343,1,0.0,-0.011719848691107093,-0.011719848691107093,1.2189638163428413,0.9121606506056871
2026-09-09,314.6099853515625,319.3679992675781,316.3037139892578,1,0.0,-0.005091442233019716,-0.005091442233019716,1.2127575324877906,0.9075164373458945
