Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2026-03-09,305.98040771484375,306.4198649966507,293.71562375842984,293.99527562141907,29312100
2026-03-10,306.65960693359375,309.1265479913924,305.1914269440574,305.79068968096857,23239700
2026-03-11,308.31756591796875,311.0341973481569,305.54101125974313,306.3699695674413,24125700
2026-03-12,303.17388916015625,308.5572255769297,300.65702241451555,306.43985713507476,24928300
2026-03-13,301.9054870605469,307.3087879643589,300.0677703977713,306.6296377698095,23693100
2026-03-16,305.1814270019531,306.11026747244654,302.64456537566065,303.97293465389924,23519700
2026-03-17,310.5347900390625,311.03417054952814,305.1214918945171,305.48103123176395,21955200
2026-03-18,307.30877685546875,312.08285325242963,306.5497087361953,308.88680583632095,20009800
2026-03-19,306.7494812011719,307.67832164750223,301.9754046785898,303.63335165234247,25075800
2026-03-20,300.6270751953125,305.62088043111504,297.9004465638477,305.0815409313132,44364100
2026-03-23,301.685791015625,305.60094814101865,300.5571860375472,301.7357168812967,29326900
2026-03-24,290.0801696777344,299.5484356615691,289.97029010977093,298.82932646685043,36864300
2026-03-25,290.5695495605469,295.6332754793409,288.8816409209488,293.07644958925243,29460700
2026-03-26,280.57196044921875,287.5932492331535,278.15494535852446,287.55329025783345,39080600
2026-03-27,274.0001220703125,279.02388928595167,273.6106210828978,276.9364822022131,35890600
2026-03-30,273.1611633300781,276.74671205405957,271.772870758184,276.07755917965534,35141200
2026-03-31,287.2037353515625,287.72308014338427,276.74670556560056,277.6955407888773,43875400
2026-04-01,297.0215759277344,300.14767254424095,290.05021252939383,290.47967248402244,37684500
2026-04-02,295.403564453125,297.71070019384774,289.0914173614996,290.3298713924274,21666500
2026-04-06,299.6183166503906,300.2475409865838,294.8142784540748,295.50342601468935,16945500
2026-04-07,305.08154296875,305.2513457589993,297.3511421656273,302.3549447988444,23205400
2026-04-08,316.9268798828125,321.68096199730417,314.6297110626625,320.0530070056894,33547100
2026-04-09,318.09539794921875,319.1441153425082,310.6746106421415,315.51860784412145,23739200
2026-04-10,316.8469543457031,321.4312640320202,315.9281112234418,319.62350892085055,19152600
2026-04-13,320.91192626953125,321.2315371363443,315.0791651091577,316.74710955552524,18866400
2026-04-14,332.49755859375,332.8770926852431,323.3489033390031,324.38762340838895,27721400
2026-04-15,336.70233154296875,337.0619013824557,330.49003638532656,332.4775916674409,24918800
2026-04-16,335.6036682128906,339.458901613874,334.105526677332,338.33029678032364,20541500
