Price,Close,High,Low,Open,Volume
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN
Date,,,,,
2026-04-16,249.6999969482422,250.0,244.1999969482422,248.50999450683594,41895700
2026-04-17,250.55999755859375,256.17999267578125,250.11000061035156,254.99000549316406,52029300
2026-04-20,248.27999877929688,250.17999267578125,245.3699951171875,249.19000244140625,39463100
2026-04-21,249.91000366210938,255.08999633789062,249.10000610351562,255.08999633789062,42922400
2026-04-22,255.36000061035156,255.94000244140625,250.3300018310547,252.44000244140625,36065100
2026-04-23,255.0800018310547,258.7900085449219,253.07000732421875,255.38999938964844,39091400
2026-04-24,263.989990234375,264.5,257.69000244140625,259.9800109863281,53777400
2026-04-27,261.1199951171875,264.1499938964844,260.3399963378906,263.4599914550781,44906800
2026-04-28,259.70001220703125,261.0299987792969,256.6300048828125,258.3900146484375,42204400
2026-04-29,263.0400085449219,265.9100036621094,257.70001220703125,257.989990234375,72367900
2026-04-30,265.05999755859375,273.8800048828125,256.1600036621094,273.1700134277344,100974900
2026-05-01,268.260009765625,273.32000732421875,262.739990234375,265.5799865722656,50825200
2026-05-04,272.04998779296875,276.1000061035156,268.79998779296875,268.79998779296875,49083700
2026-05-05,273.54998779296875,278.55999755859375,272.3800048828125,276.0799865722656,41908500
2026-05-06,274.989990234375,277.79998779296875,272.2099914550781,272.8900146484375,44552000
2026-05-07,271.1700134277344,276.6300048828125,270.489990234375,275.0199890136719,35892900
2026-05-08,272.67999267578125,274.0,269.95001220703125,271.6300048828125,34732700
2026-05-11,268.989990234375,273.6300048828125,268.4800109863281,269.8399963378906,38176700
2026-05-12,265.82000732421875,267.6499938964844,262.6300048828125,266.7099914550781,36776200
2026-05-13,270.1300048828125,270.7200012207031,263.20001220703125,264.42999267578125,39670900
2026-05-14,267.2200012207031,270.7799987792969,266.6300048828125,269.1499938964844,31338400
2026-05-15,264.1400146484375,264.3599853515625,260.8900146484375,262.5,40770300
2026-05-18,264.8599853515625,268.8500061035156,262.5299987792969,263.8699951171875,33690800
2026-05-19,259.3399963378906,262.25,255.19000244140625,262.0400085449219,40340700
2026-05-20,265.010009765625,265.5799865722656,259.5299987792969,260.04998779296875,34933200
2026-05-21,268.4599914550781,269.489990234375,261.3699951171875,263.5,36591700
2026-05-22,266.32000732421875,269.7900085449219,266.239990234375,268.6600036621094,27535500
2026-05-26,265.2900085449219,269.29998779296875,262.07000732421875,267.94000244140625,38028100
2026-05-27,271.8500061035156,272.4100036621094,265.70001220703125,266.1499938964844,40061900
2026-05-28,274.0,274.5,267.44000244140625,272.2699890136719,40630400
2026-05-29,270.6400146484375,274.75,269.6400146484375,271.2900085449219,54749600
2026-06-01,261.260009765625,266.6300048828125,260.70001220703125,266.2900085449219,53604400
2026-06-02,256.5199890136719,261.20001220703125,254.3699951171875,257.1600036621094,41811000
2026-06-03,250.02000427246094,257.0899963378906,247.7100067138672,254.6999969482422,51394200
2026-06-04,253.7899932861328,255.8300018310547,251.75,253.1199951171875,35609800
2026-06-05,246.02999877929688,256.3800048828125,245.77999877929688,254.25999450683594,55607800
2026-06-08,245.22000122070312,249.4199981689453,243.36000061035156,246.67999267578125,33899500
2026-06-09,244.19000244140625,250.42999267578125,240.39999389648438,247.72999572753906,44425400
2026-06-10,238.0,244.07000732421875,237.4499969482422,243.61000061035156,38590200
2026-06-11,241.50999450683594,242.13999938964844,235.17999267578125,237.92999267578125,41335400
2026-06-12,238.5500030517578,243.36000061035156,233.58999633789062,243.2100067138672,51186600
2026-06-15,246.02000427246094,247.80999755859375,244.72999572753906,245.02000427246094,41711600
2026-06-16,246.0,249.50999450683594,245.4499969482422,248.0,35187400
2026-06-17,237.5,245.91000366210938,236.0,244.89999389648438,44780800
2026-06-18,244.38999938964844,245.72999572753906,236.02000427246094,240.1199951171875,75624400
2026-06-22,232.7899932861328,242.0,232.24000549316406,240.0800018310547,68388500
2026-06-23,234.11000061035156,236.8699951171875,232.0,232.5500030517578,60492600
2026-06-24,234.27000427246094,242.4199981689453,232.9499969482422,233.85000610351562,70282600
2026-06-25,227.00999450683594,232.32000732421875,225.5500030517578,232.02000427246094,77674100
2026-06-26,232.69000244140625,233.89999389648438,226.1300048828125,227.2100067138672,248372100
2026-06-29,240.13999938964844,249.7100067138672,233.8000030517578,234.22000122070312,77619200
2026-06-30,238.33999633789062,241.5399932861328,237.1699981689453,237.35000610351562,66228300
2026-07-01,241.6999969482422,244.89999389648438,234.89999389648438,239.75,53829900
2026-07-02,242.6699981689453,246.72000122070312,241.0800018310547,241.61000061035156,48246400
2026-07-06,244.16000366210938,246.0399932861328,240.8800048828125,243.8000030517578,40044000
2026-07-07,245.97999572753906,248.92999267578125,242.6999969482422,246.97999572753906,40579600
2026-07-08,243.6199951171875,244.8000030517578,240.52000427246094,244.27000427246094,29653000
2026-07-09,247.0399932861328,247.5,238.25,239.82000732421875,38091700
2026-07-10,245.33999633789062,251.02999877929688,244.41000366210938,249.5500030517578,31654000
2026-07-13,247.30999755859375,249.64999389648438,244.17999267578125,244.67999267578125,34636100
2026-07-14,247.49000549316406,248.55999755859375,243.8000030517578,245.5500030517578,30108100
2026-07-15,254.9600067138672,256.4800109863281,249.75,249.75,45240600
2026-07-16,249.88999938964844,258.0799865722656,248.0,255.1199951171875,45343700
2026-07-17,247.22999572753906,250.24000549316406,243.58999633789062,244.4600067138672,43572400
2026-07-20,249.99000549316406,252.88999938964844,248.0,248.75999450683594,32406500
2026-07-21,247.5500030517578,249.33999633789062,246.4199981689453,249.11000061035156,27732100
2026-07-22,244.85000610351562,248.4499969482422,242.4499969482422,248.27000427246094,34112700
2026-07-23,233.66000366210938,238.35000610351562,232.0500030517578,236.25999450683594,47465300
2026-07-24,232.11000061035156,234.9499969482422,231.33999633789062,234.3800048828125,35017400
2026-07-27,231.38999938964844,235.88999938964844,230.99000549316406,235.6699981689453,34999500
2026-07-28,230.86000061035156,233.11000061035156,228.10000610351562,232.85000610351562,44521600
2026-07-29,226.64999389648438,232.82000732421875,226.16000366210938,229.32000732421875,44957500
2026-07-30,235.5,239.82000732421875,231.05999755859375,233.35000610351562,101839800
2026-07-31,271.5799865722656,273.2300109863281,262.010009765625,265.0,129054800
2026-08-03,284.0199890136719,287.20001220703125,278.0,278.2900085449219,90830200
2026-08-04,277.4200134277344,281.07000732421875,275.82000732421875,276.05999755859375,69748100
2026-08-05,272.6499938964844,282.7900085449219,270.7300109863281,281.5899963378906,45119800
2026-08-06,272.260009765625,275.4800109863281,271.05999755859375,272.7699890136719,30672900
2026-08-07,274.4800109863281,278.30999755859375,272.75,272.8699951171875,33861400
2026-08-10,278.0899963378906,280.1400146484375,273.6000061035156,274.010009765625,35731900
2026-08-11,272.2699890136719,278.8399963378906,271.3599853515625,278.69000244140625,31895700
2026-08-12,267.2799987792969,273.4599914550781,267.1000061035156,273.17999267578125,29941100
2026-08-13,265.1300048828125,269.5799865722656,264.7099914550781,267.239990234375,32170200
2026-08-14,262.6499938964844,265.80999755859375,262.4200134277344,264.8800048828125,27251700
2026-08-17,261.30999755859375,265.75,258.3399963378906,265.44000244140625,43896500
2026-08-18,259.45001220703125,262.17999267578125,257.7300109863281,260.6300048828125,33171300
2026-08-19,265.8399963378906,266.3999938964844,258.5799865722656,260.8500061035156,35762400
2026-08-20,260.1099853515625,263.8399963378906,259.5199890136719,263.1600036621094,28374100
2026-08-21,258.6300048828125,261.0899963378906,257.0400085449219,260.739990234375,35723000
2026-08-24,262.07000732421875,263.32000732421875,259.04998779296875,259.6000061035156,28070500
2026-08-25,261.05999755859375,263.8900146484375,259.8299865722656,262.510009765625,25550200
2026-08-26,260.2799987792969,262.04998779296875,258.239990234375,261.2799987792969,21528400
2026-08-27,256.260009765625,259.6600036621094,255.02000427246094,259.2300109863281,35927800
2026-08-28,266.42999267578125,267.55999755859375,257.7799987792969,258.32000732421875,49547400
2026-08-31,259.7699890136719,264.3599853515625,257.1199951171875,263.8299865722656,46089400
2026-09-01,254.9199981689453,255.82000732421875,251.92999267578125,254.8300018310547,31700100
2026-09-02,254.97999572753906,256.239990234375,253.39999389648438,254.25999450683594,24013300
2026-09-03,258.8999938964844,259.5,256.0,256.20001220703125,26891500
2026-09-04,258.510009765625,261.1199951171875,255.2899932861328,259.07000732421875,30749900
2026-09-08,256.9700012207031,257.989990234375,254.75,256.67999267578125,29349000
2026-09-09,252.5749969482422,254.6199951171875,250.88999938964844,253.1199951171875,8948982
