Price,Close,High,Low,Open,Volume
Ticker,AMD,AMD,AMD,AMD,AMD
Date,,,,,
2026-05-22,467.510009765625,481.4100036621094,461.7099914550781,469.8399963378906,34758600
2026-05-26,503.8900146484375,506.9599914550781,480.2300109863281,484.739990234375,38473800
2026-05-27,495.5400085449219,510.2099914550781,486.6600036621094,508.0,27589300
2026-05-28,518.0900268554688,527.2000122070312,493.5199890136719,499.0,31438500
2026-05-29,516.0999755859375,522.0,503.42999267578125,520.7999877929688,30803200
2026-06-01,510.1300048828125,517.5,486.79998779296875,500.1600036621094,33309200
2026-06-02,521.5399780273438,522.489990234375,501.2200012207031,506.29998779296875,24293200
2026-06-03,542.52001953125,546.4400024414062,524.2999877929688,533.75,29411100
2026-06-04,523.2000122070312,532.1900024414062,499.8699951171875,514.75,29110000
2026-06-05,466.3800048828125,505.6199951171875,463.95001220703125,499.5299987792969,46900600
2026-06-08,490.3299865722656,494.9700012207031,477.7099914550781,485.0,25158800
2026-06-09,475.510009765625,505.0,437.2300109863281,502.75,37799800
2026-06-10,452.3999938964844,477.45001220703125,448.3299865722656,467.9700012207031,27777400
2026-06-11,488.45001220703125,490.4599914550781,458.0199890136719,461.6000061035156,30463100
2026-06-12,511.57000732421875,521.7100219726562,494.0,499.69000244140625,31553100
2026-06-15,547.260009765625,558.3699951171875,530.5,535.75,33482400
2026-06-16,507.2900085449219,548.9500122070312,507.25,546.8900146484375,28411700
2026-06-17,512.47998046875,532.5,507.29998779296875,529.6599731445312,27085300
2026-06-18,537.3699951171875,539.6900024414062,526.3200073242188,531.5800170898438,43805600
2026-06-22,551.6300048828125,562.989990234375,535.7100219726562,545.5,25983200
2026-06-23,519.8499755859375,528.489990234375,506.80999755859375,509.0799865722656,30196800
2026-06-24,519.739990234375,524.9600219726562,503.5,520.8200073242188,26548300
2026-06-25,532.5700073242188,550.8800048828125,507.0,543.9299926757812,27031300
2026-06-26,521.5800170898438,525.1099853515625,502.6099853515625,519.7999877929688,52705100
2026-06-29,539.489990234375,542.1900024414062,495.3500061035156,522.8400268554688,26671000
2026-06-30,580.9099731445312,584.72998046875,545.5700073242188,545.5700073242188,34488500
2026-07-01,540.8800048828125,564.0900268554688,538.739990234375,557.530029296875,28326800
2026-07-02,517.8200073242188,547.6500244140625,506.0,538.1599731445312,28142500
2026-07-06,552.0499877929688,572.5,527.0,535.3499755859375,30684200
2026-07-07,516.1099853515625,524.969970703125,503.1099853515625,515.9099731445312,29166800
2026-07-08,517.4099731445312,522.97998046875,498.1499938964844,504.80999755859375,23768500
2026-07-09,546.719970703125,559.5,535.2000122070312,537.27001953125,26900800
2026-07-10,557.8900146484375,560.25,540.0499877929688,544.010009765625,20704500
2026-07-13,534.3900146484375,551.8699951171875,526.9199829101562,537.5,22957400
2026-07-14,548.1300048828125,574.2000122070312,546.77001953125,567.219970703125,21201400
2026-07-15,529.1400146484375,558.8900146484375,509.57000732421875,556.02001953125,27826200
2026-07-16,500.94000244140625,518.739990234375,491.79998779296875,509.3299865722656,27093700
2026-07-17,495.760009765625,505.8800048828125,460.2099914550781,476.8800048828125,32115900
2026-07-20,503.57000732421875,522.4400024414062,502.3599853515625,517.0,23440700
2026-07-21,544.4299926757812,548.1400146484375,522.5999755859375,526.0,29045100
2026-07-22,552.3300170898438,561.469970703125,526.5999755859375,526.8800048828125,24776700
2026-07-23,539.6900024414062,556.489990234375,525.0,544.739990234375,27155100
2026-07-24,521.9500122070312,549.0,518.0,546.9199829101562,27200700
2026-07-27,494.95001220703125,528.0,476.92999267578125,527.510009765625,31800300
2026-07-28,454.6199951171875,472.75,442.2699890136719,467.0,36315500
2026-07-29,429.55999755859375,457.2200012207031,424.0299987792969,452.67999267578125,32304900
2026-07-30,485.3900146484375,498.20001220703125,457.67999267578125,460.0,36936600
2026-07-31,476.1499938964844,515.6199951171875,475.760009765625,510.2799987792969,26615700
2026-08-03,484.6400146484375,490.95001220703125,455.29998779296875,461.7900085449219,24422300
2026-08-04,518.5800170898438,530.1300048828125,502.20001220703125,504.0,48463600
2026-08-05,482.04998779296875,502.0,478.20001220703125,484.5,49615800
2026-08-06,489.2799987792969,496.7200012207031,469.5,471.75,24675300
2026-08-07,483.3599853515625,498.989990234375,476.05999755859375,497.94000244140625,26618800
2026-08-10,469.55999755859375,483.3599853515625,469.2900085449219,477.0899963378906,19656600
2026-08-11,474.32000732421875,475.989990234375,463.2099914550781,474.75,18052500
2026-08-12,482.92999267578125,491.69000244140625,480.8800048828125,488.32000732421875,18628300
2026-08-13,483.010009765625,497.989990234375,481.0,483.0,18764900
2026-08-14,514.3900146484375,514.6699829101562,483.20001220703125,487.6000061035156,25570300
2026-08-17,506.0,517.3499755859375,504.5199890136719,514.1599731445312,20057600
2026-08-18,484.3900146484375,491.80999755859375,474.9800109863281,487.55999755859375,23721500
2026-08-19,466.4200134277344,487.010009765625,462.54998779296875,486.0799865722656,19208400
2026-08-20,469.4599914550781,475.5299987792969,460.2699890136719,465.6700134277344,15178900
2026-08-21,473.25,477.3599853515625,462.1099853515625,476.5,14343900
2026-08-24,456.75,468.5400085449219,451.0,468.5400085449219,16602200
2026-08-25,479.17999267578125,481.5,469.07000732421875,474.20001220703125,19001400
2026-08-26,480.92999267578125,491.1199951171875,474.5799865722656,475.07000732421875,14348100
2026-08-27,476.6700134277344,483.0,469.6300048828125,481.5,16441800
2026-08-28,465.5799865722656,478.75,465.2900085449219,472.5199890136719,15373900
2026-08-31,470.7200012207031,475.80999755859375,463.67999267578125,466.2200012207031,12463000
2026-09-01,459.6099853515625,461.5,452.29998779296875,459.9100036621094,16212800
2026-09-02,457.05999755859375,462.2099914550781,452.3599853515625,459.510009765625,11938800
2026-09-03,456.1600036621094,459.7699890136719,440.5,453.1499938964844,14868100
2026-09-04,477.57000732421875,478.8299865722656,458.0,462.0,19678700
2026-09-08,505.739990234375,512.3599853515625,486.57000732421875,488.9200134277344,28125200
2026-09-09,520.9500122070312,526.7899780273438,506.3599853515625,507.6200866699219,8568963
